School Name,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,CompletionRate150,Admission Rate (%),RetentionRate,SAT Average,x0_Private ForProfit,x0_Private NonProfit,x0_Public
Florida Agricultural and Mechanical University,99.71,99168.0,7072.0,23312.0,55.23,32.98,85.44,1101.0,0.0,0.0,1.0
Florida Atlantic University,72.2,119652.0,24396.0,21761.0,55.92,74.78,81.67999999999999,1147.0,0.0,0.0,1.0
Flagler College,48.06,90684.0,2671.0,35809.0,57.65,56.49,69.06,1125.0,0.0,1.0,0.0
AdventHealth University,97.25,95388.0,1129.0,33648.0,35.21,90.87,80.0,1089.0,0.0,1.0,0.0
Florida Institute of Technology,92.4,115668.0,3188.0,59433.0,60.31,70.37,82.0,1241.0,0.0,1.0,0.0
Florida International University,97.64,130632.0,41220.0,19384.0,66.97999999999999,57.88,91.06,1190.0,0.0,0.0,1.0
Florida Memorial University,70.11,87132.0,887.0,28157.0,34.86,38.41,49.53,1048.1470668747306,0.0,1.0,0.0
Florida Southern College,99.42,100884.0,2724.0,52794.0,68.35,50.370000000000005,80.91000000000001,1230.0,0.0,1.0,0.0
Florida State University,84.99,133920.0,32384.0,22278.0,84.16,32.45,94.5,1308.0,0.0,0.0,1.0
University of Florida,88.03,142800.0,34237.0,21151.0,88.64,31.130000000000003,97.34,1390.0,0.0,0.0,1.0
Full Sail University,94.96,57000.0,23018.0,35865.0,43.7,72.17915518877065,61.47,1047.8159200419732,1.0,0.0,0.0
Hobe Sound Bible College,65.22,18636.0,145.0,14488.0,56.67,88.72121984451665,77.27000000000001,982.5642307987863,0.0,1.0,0.0
AI Miami International University of Art and Design,10.58,63336.0,820.0,27974.0,25.19,63.074729041125266,57.97,1016.5944525789101,1.0,0.0,0.0
Jacksonville University,63.01,90396.0,2737.0,54991.0,51.4,77.74,69.1,1115.0,0.0,1.0,0.0
Luther Rice College & Seminary,68.28999999999999,46260.0,219.0,20370.039223915945,25.0,44.440000000000005,54.10808225513287,1070.1529353038247,0.0,1.0,0.0
Trinity International University-Florida,18.18999046368432,67032.0,99.0,24967.630799743856,44.26961062931083,69.5951376747456,100.0,1011.1750236977914,0.0,1.0,0.0
University of Miami,80.99,154248.0,11221.0,69563.0,82.89,33.09,90.6,1354.0,0.0,1.0,0.0
University of North Florida,96.39,98712.0,14308.0,19469.0,66.14999999999999,79.92,83.78,1144.0,0.0,0.0,1.0
Nova Southeastern University,39.4,123504.0,6254.0,50429.0,62.3,76.24,80.2,1145.0,0.0,1.0,0.0
Palm Beach Atlantic University,100.0,97320.0,2370.0,49839.0,56.7,91.71,73.44000000000001,1127.0,0.0,1.0,0.0
Ringling College of Art and Design,67.80000000000001,103224.0,1623.0,69060.0,78.11,68.51,79.55,1254.5786608340857,0.0,1.0,0.0
Rollins College,100.0,114156.0,2536.0,66805.0,80.74,60.81,87.41,1317.5282622458003,0.0,1.0,0.0
Saint Leo University,22.33,97860.0,6745.0,38890.0,50.49,73.0,64.28,1104.9277549640185,0.0,1.0,0.0
University of South Florida,71.99,125580.0,37002.0,21134.0,73.66,49.24,91.81,1256.0,0.0,0.0,1.0
St. Thomas University,100.0,108300.0,1636.0,46539.0,34.57,59.62,48.71,1004.0,0.0,1.0,0.0
Stetson University,68.82000000000001,121620.0,3119.0,63006.0,64.25,81.49,76.23,1224.333096144602,0.0,1.0,0.0
Southeastern University,100.0,87780.0,5342.0,39276.0,47.89,42.66,66.27,1081.0,0.0,1.0,0.0
The University of Tampa,100.0,112920.0,8645.0,46341.0,60.46,55.510000000000005,77.85,1174.0,0.0,1.0,0.0
Trinity Baptist College,100.0,47760.0,323.0,22571.0,31.630000000000003,67.47999999999999,52.05,1006.0,0.0,1.0,0.0
Trinity College of Florida,36.36,44160.0,210.0,25963.0,22.58,50.48,74.07000000000001,957.0,0.0,1.0,0.0
Warner University,31.78,59532.0,815.0,34297.0,49.44,54.120000000000005,51.92,1074.3731098024211,0.0,1.0,0.0
Webber International University,50.0,58416.0,735.0,42702.0,39.73,37.78,49.48,951.0,0.0,1.0,0.0
Rasmussen University-Florida,9.86,85944.0,9008.0,23396.0,40.36,81.40232943384879,50.0,1123.3275435356006,1.0,0.0,0.0
The University of West Florida,100.0,108552.0,9196.0,17716.0,48.16,57.56,84.48,1168.0,0.0,0.0,1.0
Agnes Scott College,70.59,110460.0,980.0,55403.0,72.44,67.52,82.61,1215.6345903367833,0.0,1.0,0.0
The Art Institute of Atlanta,23.53,64236.0,793.0,32980.0,16.86,66.46784304886435,45.45,1038.2294309682939,1.0,0.0,0.0
Point University,13.43,68304.0,895.0,34160.0,33.46,34.870000000000005,64.79,1007.0,0.0,1.0,0.0
Clark Atlanta University,62.77,96120.0,3092.0,39194.0,42.35,59.05,63.470000000000006,974.0,0.0,1.0,0.0
Berry College,77.21000000000001,105660.0,1992.0,52966.0,70.37,77.22,84.23,1137.5592269314823,0.0,1.0,0.0
Beulah Heights University,11.43,53088.0,344.0,11650.0,7.41,77.39626345258536,90.0,970.6176935501074,0.0,1.0,0.0
Brenau University,54.21,88284.0,1590.0,44094.0,40.71,92.19,52.63,1047.0,0.0,1.0,0.0
Brewton-Parker College,100.0,61656.0,556.0,31902.0,15.45,98.14,46.35,1045.5573052117124,0.0,1.0,0.0
College of Coastal Georgia,82.39,83976.0,2976.0,18200.0,23.26,95.94,63.78,1006.0,0.0,0.0,1.0
Clayton  State University,64.32,87900.0,5375.0,18374.0,30.570000000000004,68.54,69.23,1100.042530426135,0.0,0.0,1.0
Columbus State University,64.52,91200.0,6482.0,19807.0,38.23,78.32000000000001,75.3,1007.0,0.0,0.0,1.0
Covenant College,100.0,93840.0,842.0,49420.0,67.55,97.55,84.47,1209.0,0.0,1.0,0.0
Dalton State College,66.4,80100.0,4366.0,11526.0,28.96,85.63835104979401,66.67,1022.8066282214359,0.0,0.0,1.0
South University-Savannah,55.91,104892.0,246.0,30800.0,15.79,68.36169652731839,60.0,1109.6566531781018,1.0,0.0,0.0
Emmanuel College,55.28999999999999,60996.0,779.0,31589.0,38.86,52.75,61.79,1005.0,0.0,1.0,0.0
Emory University,75.1,174180.0,6978.0,72604.0,90.27,19.17,93.49,1459.0,0.0,1.0,0.0
Fort Valley State University,74.52,80160.0,2767.0,20264.0,43.32,72.32,73.37,1035.8318484500858,0.0,0.0,1.0
Georgia Institute of Technology-Main Campus,90.3,163512.0,15743.0,29291.0,90.71,21.34,96.7,1465.0,0.0,0.0,1.0
Georgia Southwestern State University,71.73,84024.0,2201.0,19125.0,36.27,73.4,66.23,1040.0,0.0,0.0,1.0
Georgia College & State University,83.15,95424.0,5549.0,28707.0,61.72,85.94000000000001,82.33,1194.0,0.0,0.0,1.0
Georgia Southern University,83.7,96324.0,22275.0,22608.0,53.66,91.17,78.97,1083.0,0.0,0.0,1.0
Georgia State University,79.60000000000001,113040.0,28085.0,27206.0,53.13,82.39,80.66,1147.0,0.0,0.0,1.0
University of Georgia,92.69,139236.0,29705.0,27329.0,87.18,48.38,94.44,1384.0,0.0,0.0,1.0
LaGrange College,100.0,80688.0,741.0,46034.0,44.440000000000005,59.67,57.99999999999999,1077.0,0.0,1.0,0.0
Life University,65.25999999999999,85080.0,938.0,37684.0,28.87,96.81,72.05,1003.0,0.0,1.0,0.0
Herzing University-Atlanta,25.58,79980.0,691.0,29587.0,17.86,92.47,42.86,1004.7022894860435,0.0,1.0,0.0
Mercer University,95.87,104868.0,4725.0,52940.0,73.19,78.16,86.61,1285.0,0.0,1.0,0.0
Morehouse College,96.48,75432.0,2152.0,48802.0,56.39999999999999,77.07000000000001,85.79,1115.5703203684154,0.0,1.0,0.0
Oglethorpe University,100.0,83652.0,1415.0,55451.0,51.080000000000005,66.93,76.75,1203.0,0.0,1.0,0.0
Paine College,76.74,36096.0,179.0,26534.0,7.84,74.99,17.71,899.0,0.0,1.0,0.0
Piedmont University,36.18,85608.0,1231.0,40949.0,43.25,70.08,76.92,1085.0,0.0,1.0,0.0
Reinhardt University,42.53,72888.0,1253.0,39983.0,34.74,98.69,60.12,1073.0,0.0,1.0,0.0
Savannah College of Art and Design,84.97,115248.0,11398.0,58367.0,72.55,77.92,75.33999999999999,1219.3014480597096,0.0,1.0,0.0
Savannah State University,77.88000000000001,85716.0,3115.0,16819.0,27.32,46.14,69.27,925.0,0.0,0.0,1.0
Shorter University,54.96,61464.0,1151.0,34403.0,42.91,70.93,63.27,1071.0,0.0,1.0,0.0
Spelman College,72.76,102900.0,2206.0,54163.0,74.55000000000001,52.580000000000005,89.14999999999999,1129.0,0.0,1.0,0.0
Thomas University,39.34,62376.0,674.0,27354.0,44.78,34.52,59.3,881.0,0.0,1.0,0.0
Toccoa Falls College,38.36,67116.0,840.0,37297.0,49.38,57.73,58.49,1064.342523515125,0.0,1.0,0.0
Truett McConnell University,100.0,52656.0,859.0,33299.0,34.78,97.29,78.97,1052.0,0.0,1.0,0.0
Valdosta State University,71.91,87480.0,9367.0,20998.0,40.32,78.45,72.7,1072.0,0.0,0.0,1.0
Wesleyan College,100.0,73692.0,612.0,34952.0,50.94,59.81,73.68,1052.0,0.0,1.0,0.0
University of West Georgia,80.97999999999999,88416.0,9444.0,23684.0,44.35,77.62,72.82,1012.0,0.0,0.0,1.0
Young Harris College,51.18000000000001,66696.0,923.0,44203.0,43.75,65.03,60.0,1065.0,0.0,1.0,0.0
Chaminade University of Honolulu,100.0,98532.0,1623.0,38649.0,59.24,88.97,81.25,1056.0,0.0,1.0,0.0
University of Hawaii at Hilo,81.67999999999999,127752.0,2563.0,20440.0,37.940000000000005,73.83,71.23,1046.0,0.0,0.0,1.0
University of Hawaii at Manoa,80.19,150972.0,12864.0,23405.0,61.8,83.69,80.04,1181.0,0.0,0.0,1.0
Hawaii Pacific University,51.83,102300.0,2652.0,47698.0,46.37,81.39999999999999,65.55,1067.0,0.0,1.0,0.0
University of Hawaii-West Oahu,53.33,120492.0,2755.0,19914.0,38.66,95.23,74.48,1012.0,0.0,0.0,1.0
Boise Bible College,90.0,54900.0,94.0,24258.0,38.64,90.38,66.67,988.0,0.0,1.0,0.0
Boise State University,58.8,99852.0,16973.0,21621.0,54.52,77.49000000000001,77.82,1135.0,0.0,0.0,1.0
Idaho State University,95.32,92940.0,6973.0,20652.0,34.45,77.22386899282283,62.91,1071.0490962666777,0.0,0.0,1.0
University of Idaho,88.77000000000001,114996.0,6837.0,21525.0,59.47,74.44,76.75,1116.0,0.0,0.0,1.0
The College of Idaho,54.620000000000005,85872.0,1100.0,45607.0,66.06,48.35,84.31,1153.0,0.0,1.0,0.0
Lewis-Clark State College,97.27,78276.0,2613.0,16922.0,35.85,99.75,61.19,998.0,0.0,0.0,1.0
Northwest Nazarene University,99.2,77784.0,1220.0,42068.0,62.31,76.83,78.78,1098.0,0.0,1.0,0.0
Brigham Young University-Idaho,60.28730018234277,99192.0,43660.0,12381.0,55.93,97.01,73.72,1132.0,0.0,1.0,0.0
American Academy of Art College,90.91,57396.0,169.0,41648.0,57.97,54.58585536565193,74.36,1025.2676336092973,0.0,1.0,0.0
School of the Art Institute of Chicago,23.96,130596.0,2487.0,68575.0,67.80000000000001,77.78,73.66,1161.0,0.0,1.0,0.0
Augustana College,77.44,85704.0,2374.0,55924.0,76.58,57.35,84.50999999999999,1141.2999825769487,0.0,1.0,0.0
Aurora University,26.11,100968.0,4123.0,35658.0,57.97,83.95,77.86999999999999,1066.0,0.0,1.0,0.0
Blackburn College,67.92,77784.0,484.0,32584.0,45.18,55.17999999999999,69.37,1006.0,0.0,1.0,0.0
Blessing Rieman College of Nursing and Health Sciences,100.0,74904.0,158.0,21144.92642536129,31.339386721806815,66.40661376481054,48.27228805558594,1026.8584226938044,0.0,1.0,0.0
Bradley University,66.02,109608.0,4570.0,48295.0,75.5,73.28,86.45,1196.0,0.0,1.0,0.0
Chicago State University,99.52,97416.0,1683.0,21867.0,16.21,46.42,53.59,887.0,0.0,0.0,1.0
University of Chicago,80.17999999999999,221184.0,7010.0,81531.0,95.98,7.31,99.65,1537.0,0.0,1.0,0.0
Columbia College Chicago,32.51,102984.0,6524.0,45103.0,50.080000000000005,89.53,68.57,1078.0137817495138,0.0,1.0,0.0
Concordia University-Chicago,64.27000000000001,53352.0,1452.0,42750.0,50.67,78.53999999999999,70.94,1099.0,0.0,1.0,0.0
DePaul University,48.77,140232.0,14009.0,57122.0,71.24000000000001,70.24000000000001,82.91,1233.7180407005567,0.0,1.0,0.0
East-West University,100.0,83100.0,419.0,29370.0,17.560000000000002,85.40995734414734,31.05,1067.7520402803505,0.0,1.0,0.0
Eastern Illinois University,76.81,103332.0,4698.0,24125.0,50.8,55.54,73.71,1058.0,0.0,0.0,1.0
Elmhurst University,41.06,99288.0,2744.0,48429.0,68.43,65.53,81.38,1096.0,0.0,1.0,0.0
Eureka College,65.52,67428.0,505.0,37986.0,60.12,61.36000000000001,58.88,1026.0,0.0,1.0,0.0
Governors State University,44.330000000000005,90840.0,3000.0,21549.0,24.35,47.84,58.01,956.0,0.0,0.0,1.0
Greenville University,100.0,68664.0,793.0,40959.0,49.63,59.21,67.25999999999999,1014.0,0.0,1.0,0.0
Hebrew Theological College,42.11,35172.0,103.0,28145.0,6.859999999999999,83.33,86.21,976.2497506940514,0.0,1.0,0.0
Rosalind Franklin University of Medicine and Science,65.27,130944.0,6043.238649021778,36502.92375764641,47.222353306027884,75.57783575372913,64.3792699017437,1231.1161544759664,0.0,1.0,0.0
University of Illinois Chicago,71.76,149376.0,21702.0,25831.0,63.470000000000006,72.63,82.27,1159.0,0.0,0.0,1.0
Benedictine University,37.82,103632.0,2285.0,46006.0,46.03,60.99,66.86,1097.0,0.0,1.0,0.0
University of Illinois Urbana-Champaign,74.91,152772.0,33001.0,30302.0,86.2,63.3,93.85,1352.0,0.0,0.0,1.0
Illinois Wesleyan University,61.92999999999999,101388.0,1628.0,63174.0,81.98,56.93,86.55000000000001,1233.0,0.0,1.0,0.0
Illinois College,77.23,85524.0,1150.0,44465.0,68.25,75.24,75.47,1077.271719282008,0.0,1.0,0.0
Illinois Institute of Technology,61.260000000000005,153024.0,2974.0,64710.0,71.78999999999999,60.66,86.75,1311.0,0.0,1.0,0.0
Illinois State University,77.96,102984.0,17955.0,31124.0,68.08,81.31,84.17,1140.0,0.0,0.0,1.0
Judson University,21.7,72972.0,930.0,40737.0,61.260000000000005,57.010000000000005,54.84,1020.0,0.0,1.0,0.0
Knox College,81.47999999999999,84936.0,1130.0,60393.0,70.99,70.84,81.88,1229.0,0.0,1.0,0.0
Lake Forest College,59.02,104520.0,1552.0,62405.0,75.24,57.60999999999999,84.08,1243.4065511673723,0.0,1.0,0.0
Lakeview College of Nursing,66.67,78996.0,162.0,20267.62761390112,30.91594589058053,66.77357869119164,49.708081811865554,1078.2821430966187,0.0,1.0,0.0
Lewis University,42.45,111720.0,4099.0,43255.0,69.85,66.06,79.59,1139.0,0.0,1.0,0.0
Lincoln Christian University,69.44,68844.0,308.0,27166.0,43.28,58.18225821633742,59.650000000000006,1060.6909118646554,0.0,1.0,0.0
Loyola University Chicago,49.73,130356.0,11531.0,60717.0,76.05,70.54,84.89999999999999,1261.0,0.0,1.0,0.0
Trinity College of Nursing & Health Sciences,92.31,74064.0,178.0,21901.33634865773,100.0,62.357017849741396,52.81388815029592,1060.547726079023,0.0,1.0,0.0
McKendree University,100.0,81324.0,1690.0,44383.0,53.66,70.08,75.81,1107.0,0.0,1.0,0.0
Methodist College,55.56,85260.0,557.0,30504.0,100.0,87.5,75.0,1000.0,0.0,1.0,0.0
Millikin University,73.9,77376.0,1849.0,49304.0,53.36,71.15,70.37,1097.0,0.0,1.0,0.0
Monmouth College,85.85000000000001,81408.0,847.0,51176.0,58.31,69.43,73.61999999999999,1163.0,0.0,1.0,0.0
Moody Bible Institute,30.36,100044.0,2134.0,29460.0,62.470000000000006,97.51,82.28999999999999,1107.929440882696,0.0,1.0,0.0
National Louis University,100.0,75984.0,3513.0,23675.0,22.22,97.46,59.97,1043.0491061669923,0.0,1.0,0.0
National University of Health Sciences,100.0,64668.0,32.0,31135.550754411273,40.9422679297862,70.4831308002266,66.6345205826709,1062.0795802469027,0.0,1.0,0.0
North Central College,50.79,105360.0,2453.0,52405.0,66.49000000000001,53.290000000000006,75.4,1164.0,0.0,1.0,0.0
North Park University,100.0,92736.0,1840.0,39373.0,59.06,43.96,74.66000000000001,1055.0,0.0,1.0,0.0
Northern Illinois University,75.92999999999999,110352.0,12247.0,26312.0,47.9,59.25,77.73,1142.2560665088267,0.0,0.0,1.0
Northwestern University,83.53,210156.0,8401.0,78654.0,94.95,9.31,96.96,1505.0,0.0,1.0,0.0
Northeastern Illinois University,55.61000000000001,102144.0,5170.0,24295.0,23.17,60.7,66.9,915.0,0.0,0.0,1.0
Olivet Nazarene University,36.97,85932.0,2757.0,48119.0,65.08,66.57,75.14,1101.0,0.0,1.0,0.0
Quincy University,48.74,66288.0,954.0,41831.0,50.23,67.13,72.56,1106.0,0.0,1.0,0.0
Rockford University,38.5,72060.0,1000.0,43866.0,46.26,50.82,65.88000000000001,1009.0,0.0,1.0,0.0
Roosevelt University,33.379999999999995,99324.0,2978.0,44322.0,41.56,76.52,66.75999999999999,1043.0,0.0,1.0,0.0
Dominican University,39.42,86928.0,2155.0,43228.0,63.0,76.46,82.58,1072.0,0.0,1.0,0.0
Rush University,74.61,130680.0,104.0,25762.875151013835,47.055973054656036,68.51559919231804,44.48270244583642,1314.5050528930105,0.0,1.0,0.0
Saint Francis Medical Center College of Nursing,78.0,86268.0,283.0,21580.19092911827,25.95794770036372,70.01973349682437,56.8663630704458,1115.0287221501223,0.0,1.0,0.0
University of St Francis,88.5,94608.0,1581.0,42819.0,59.72,60.09,81.2,1096.0,0.0,1.0,0.0
Saint Xavier University,36.24,91440.0,3066.0,41360.0,55.65,79.0,77.53999999999999,1048.0,0.0,1.0,0.0
University of Illinois Springfield,66.14999999999999,98892.0,2580.0,24309.0,55.15,77.33,73.98,1107.0,0.0,0.0,1.0
Saint Anthony College of Nursing,53.190000000000005,86772.0,210.0,39624.0,49.97734619608812,100.0,100.0,1050.5253923526082,0.0,1.0,0.0
Southern Illinois University-Carbondale,80.72,92376.0,8115.0,29023.0,47.86,91.78,80.60000000000001,1096.0,0.0,0.0,1.0
Southern Illinois University-Edwardsville,72.35000000000001,104712.0,9892.0,24244.0,53.56,85.05,78.03999999999999,1154.0,0.0,0.0,1.0
Trinity Christian College,48.7,85344.0,933.0,42996.0,63.68000000000001,63.66,80.0,1103.0,0.0,1.0,0.0
Trinity International University-Illinois,28.63,72084.0,522.0,47226.0,52.76,85.92,65.69,1079.0,0.0,1.0,0.0
Oak Point University,100.0,97356.0,671.0,40718.01969542697,41.202926720286065,53.00760066711565,75.30868345397215,1122.9361461804608,0.0,1.0,0.0
Western Illinois University,88.02,108816.0,5854.0,26287.0,46.16,66.96,76.99000000000001,1011.0,0.0,0.0,1.0
Wheaton College,71.02000000000001,113892.0,2228.0,50923.0,87.62,86.95,90.07,1336.0,0.0,1.0,0.0
Anderson University,100.0,76404.0,1198.0,44342.0,64.03999999999999,66.5,71.21,1071.0,0.0,1.0,0.0
Ball State University,80.88,94092.0,15171.0,24439.0,66.79,87.05000000000001,80.47999999999999,1144.7644120362668,0.0,0.0,1.0
Bethel University,98.73,70224.0,1126.0,40149.0,62.27,92.79,73.92999999999999,1047.8670650208514,0.0,1.0,0.0
Butler University,100.0,111552.0,4404.0,61623.0,82.35,75.69,86.2,1265.0,0.0,1.0,0.0
Calumet College of Saint Joseph,26.74,67968.0,551.0,26540.0,27.87,55.31758891991509,65.22,1034.4280358787776,0.0,1.0,0.0
DePauw University,84.64,110400.0,1731.0,66946.0,87.33,68.49,88.64999999999999,1235.0,0.0,1.0,0.0
Earlham College,100.0,82596.0,736.0,61156.0,67.41,59.1,82.56,1236.0,0.0,1.0,0.0
University of Evansville,97.79,94056.0,1763.0,50986.0,66.67,64.3,87.42,1146.0952957274264,0.0,1.0,0.0
Franklin College,77.14,79140.0,912.0,46533.0,63.3,76.07000000000001,78.89,1076.0,0.0,1.0,0.0
Goshen College,56.48,70428.0,800.0,44994.0,62.89,92.38,76.25,1084.0,0.0,1.0,0.0
Grace College and Theological Seminary,100.0,85524.0,1381.0,36725.0,68.17,74.65,76.44,1134.0,0.0,1.0,0.0
Hanover College,93.58,94740.0,1025.0,52998.0,71.67,69.32000000000001,84.43,1195.0,0.0,1.0,0.0
Holy Cross College,39.13,69216.0,437.0,44469.0,55.19,77.02,67.86,1283.0,0.0,1.0,0.0
Huntington University,100.0,81420.0,1042.0,38461.0,64.60000000000001,77.66999999999999,76.74,1090.0,0.0,1.0,0.0
Purdue University Fort Wayne,95.64,85620.0,6304.0,19224.0,39.71,82.78,65.03999999999999,1090.0,0.0,0.0,1.0
Indiana University-Purdue University-Indianapolis,55.81,103032.0,20441.0,21127.0,52.400000000000006,78.53999999999999,74.64,1102.0,0.0,0.0,1.0
University of Indianapolis,100.0,90600.0,4168.0,44681.0,61.370000000000005,84.48,75.47,1076.0,0.0,1.0,0.0
Indiana Institute of Technology,100.0,95880.0,1499.0,40161.0,37.74,63.07000000000001,69.98,1090.8982654611934,0.0,1.0,0.0
University of Southern Indiana,100.0,88188.0,6680.0,20146.0,53.06,93.87,74.92,1089.0,0.0,0.0,1.0
Indiana State University,75.19,89748.0,8897.0,22718.0,41.23,92.29,68.72,1113.662176502331,0.0,0.0,1.0
Indiana University-Kokomo,56.28,75552.0,2830.0,16738.0,43.41,82.71,70.15,992.1389923780526,0.0,0.0,1.0
Indiana University-South Bend,58.81999999999999,78540.0,4260.0,16667.0,38.080000000000005,86.87,67.14,1039.0,0.0,0.0,1.0
Indiana University-Bloomington,87.39,128856.0,32621.0,25587.0,79.79,80.38,91.25,1261.0,0.0,0.0,1.0
Indiana University-Northwest,46.04,86052.0,3293.0,13054.0,32.36,81.67999999999999,70.19999999999999,1005.0,0.0,0.0,1.0
Indiana University-Southeast,52.26,86292.0,3993.0,17421.0,35.65,85.41,63.71,1055.0,0.0,0.0,1.0
Indiana University-East,43.21,82356.0,2977.0,16144.0,44.5,67.32000000000001,66.91,1043.0,0.0,0.0,1.0
Manchester University,90.6,95736.0,1082.0,45489.0,55.67999999999999,70.38,71.3,1113.3421887252694,0.0,1.0,0.0
Marian University,54.92,84708.0,2375.0,49112.0,60.3,64.24,83.59,1117.6025370785796,0.0,1.0,0.0
Indiana Wesleyan University-Marion,100.0,89928.0,2461.0,39347.0,71.71,91.47,81.46,1134.0,0.0,1.0,0.0
Martin University,80.0,59400.0,170.0,23393.0,10.0,80.20572938126527,20.0,938.5870724696877,0.0,1.0,0.0
University of Notre Dame,89.58,175344.0,8854.0,74172.0,96.51,18.99,96.87,1489.0,0.0,1.0,0.0
Oakland City University,26.090000000000003,69564.0,548.0,37683.0,56.92,63.31,85.44,1021.0,0.0,1.0,0.0
Rose-Hulman Institute of Technology,97.47,131724.0,1969.0,70401.0,83.13000000000001,76.62,89.72,1371.0,0.0,1.0,0.0
University of Saint Francis-Fort Wayne,50.18,85488.0,1746.0,40759.0,50.580000000000005,99.05,72.85000000000001,1075.0,0.0,1.0,0.0
Saint Mary-of-the-Woods College,30.11,60096.0,746.0,42591.0,53.09,71.23,69.23,1026.0,0.0,1.0,0.0
Saint Mary's College,71.03,91428.0,1412.0,58956.0,80.69,81.51,85.3,1189.0,0.0,1.0,0.0
Taylor University,70.21,83676.0,1755.0,48656.0,78.06,70.1,88.71,1078.2880037489174,0.0,1.0,0.0
Trine University,50.970000000000006,90996.0,2254.0,47142.0,60.92,78.94,84.47,1130.0,0.0,1.0,0.0
Valparaiso University,73.83999999999999,91224.0,2719.0,53847.0,65.5,86.63,82.50999999999999,1199.0,0.0,1.0,0.0
Wabash College,91.84,107604.0,868.0,58770.0,74.8,63.21,83.84,1226.0,0.0,1.0,0.0
Allen College,49.43,90576.0,374.0,29968.33654154149,21.37099057570882,68.87571698820949,58.93015294484978,1136.6539174003021,0.0,1.0,0.0
Briar Cliff University,69.69999999999999,75540.0,686.0,45452.0,50.0,62.58954176930292,61.48,1063.2683696891452,0.0,1.0,0.0
Buena Vista University,21.55,76968.0,1408.0,48297.0,62.19,55.67999999999999,73.91,1088.387496784543,0.0,1.0,0.0
